key,11,12,13
2162764,帝國中央堡,聽某位逃兵所說的傳聞。基地的內部設有轉運站，每天都能看到很多物資進進出出。,加雷馬帝國軍的資源採掘據點。當初奈爾率領第七軍團在這裡建立起了帝國軍新堡，靈災之後新堡被第十四軍團改造成了現在的中央堡。在基地內部還鋪有運送礦石的鐵路，以及「魔列車」的停車場。
2162765,水晶塔,聽某位冒險者所說的傳聞。從草木都結晶化了的地方，能夠看到一座水晶組成的擎天柱。,在第七靈災中突然出現在地表上的水晶巨塔。根據學術組織聖寇伊納克財團的調查，這座塔本來是古代亞拉戈文明製造的能量收集裝置，曾被稱作「希爾科斯塔」。
2162766,早霜頂,聽某位冒險者所說的傳聞。大規模結晶化現象使得這片地區變成了青藍色。站到水晶上的視野非常不錯。,飛空戰艦阿格里俄斯號的墜落導致這片地區出現了大規模的結晶化現象。甚至草木都變成了結晶的形態，在這裡行走會聽到腳下傳來的哢嚓哢嚓聲，彷彿走在寒霜之上。
2162767,密約之塔,從酒館聽到的傳聞。阿格里俄斯號很值得一看，不過湖邊很危險，爬到樹上才能夠安心眺望。,加雷馬帝國軍的飛空戰艦阿格里俄斯號墜落於此，艦首向下沒入了湖中，宛如一尊巨塔。古時起就守護著銀淚湖的塵世幻龍的屍體則纏在這艘戰艦上面。
2162768,隼巢,"位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
",位於庫爾札斯西部高地的由哨兵的營房發展而來的山村。因第七靈災後氣候急劇變冷導致多數居民被凍死，傷亡慘重。曾經為了戒備龍族襲擊，村中有馴鷹人常駐並飼養了許多白隼，村名由此而來。
2162769,交匯河營地,"位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
",伊修加德的騎兵團曾經駐紮的露營地。曾經是配備了乙太之光的據點，但靈災後被廢棄了。因坐落於庫爾札斯河和奔流江的交匯處，名字中也體現了河流交匯之處的意思。
2162770,臥龍島,"位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
",坐落在已凍結成冰的灰燼池上的島嶼。傳說為了鎮壓強大的龍族，教皇廳的法術團用魔法將其催眠，不知何時其周身被灰燼覆蓋化作岩石，最終成為了一座島嶼。
2162771,暮衛塔,"位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
",伊修加德的對龍要塞暮衛塔。尤埃爾默里克指揮官曾率領狄蘭達爾家的騎兵團在此駐紮，但在靈災時城牆的一部分崩塌了。之後因氣候急劇變冷導致暮衛塔被冰封鎖，如今已經成為了魔物的巢穴。
2162772,戈爾加涅牧場,"位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
",侍奉於狄蘭達爾家的騎士戈爾加涅建造的牧場。據說他作為狄蘭達爾家長男的武術老師為培養愛徒傾注了心血，在愛徒失蹤後萬念俱灰決定引退，之後建造了這座牧場。
2162773,鐵杉村,"位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
",位於庫爾札斯西部高地的廢村。從前是以周邊林業為生的樵夫們居住的村落，靈災後因氣候急劇變冷而人去樓空。「鐵杉村」的村名源於此地區特有的鐵杉。
2162774,大腳雪人居所,"位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
",大腳雪人的居所。由於漏斗形的山崖可以抵禦寒風侵襲，大腳雪人便自然而然地聚集到了這裡。不過似乎至今還沒有強大的頭領出現，雖然聚集在一起但並不團結，依舊保持個體的自由行動。
2162775,唯一腦窟穴,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。",優秀的狩獵民族骨頜族居住的村落。其中遍布由分泌液與土的混合物建造而成的像是蟻穴的房屋。據說建築物中焚燒了特殊的香草，從煙囪中飄出的煙有驅趕龍族的效果。
2162776,不潔村落,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。",疑似城市的遺跡。伊修加德教皇廳稱這是異端者勢力建造的不潔村落，毀滅於戰神哈羅妮降下的神罰。至於事實是否如教皇廳所言如今還沒有定論。
2162777,不潔三塔,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。",被伊修加德正教視為魔女們建造的異端之塔。其中配備了可供人類和龍族停泊的設備，建築風格極為罕見。現在已經成為了龍族的居所。
2162778,悲嘆飛泉,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。",曾是坐落於索姆阿爾靈峰山腳的巨大古代建築物。如今已被破壞並被河流吞沒，是魔物和野獸的珍貴水源。龍族為了捕捉魔物和野獸也會在此出沒。
2162779,光輪祭壇,"位於龍堡參天高地的某處。
在此處獻上祈禱，所見之景將被後世傳頌。",位於流淌著岩漿的徹悟岩窟底端的祭壇。擺放著依照龍族和人類女性雕刻而成的雕像，但人類女性雕像似乎在很久以前就遭到了破壞。從此垂直向上望去，可以看到浮在空中的索姆阿爾靈峰底部。
2162780,尾羽集落,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。",獵人們的村落，他們為了捕捉野生陸行鳥而來到了秘境——陸行鳥之森。七天樹繁茂的樹冠擋住了盤旋在上空的龍族的視線，所以人類可以在此處生活。
2162781,索姆阿爾靈峰,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。",坐落於西阿巴拉提亞山脈的艾歐澤亞最高峰。知曉死期的龍族會來到這裡，是龍族的終結之地，也被稱為聖地。由巨大的水晶構成，從山腰到山頂都浮在空中，有種極致的美感。
2162782,莫古力之家,"位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。",坐落於艾歐澤亞最高峰索姆阿爾靈峰峰頂的莫古力族的村落。雖然翻雲霧海算是龍族的領地，但當地的莫古力族與聖龍赫拉斯瓦爾格立下了盟約，所以可以在此地生活。
2162783,龍巢神殿,"位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。",邪龍尼德霍格居住的龍巢。在邪龍的魔力的作用下，周邊被雷雲覆蓋無法輕易接近。尼德霍格在結束了數十年至一百年為週期的活動進入休眠期時，似乎會在此處沉睡。
2162784,惋惜之晶遺跡,"位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。",名字中帶有一股哀傷之意的遺跡。被破壞的建築物有一半被水晶埋沒。從結晶量可以推測出，很可能曾有擁有七大天龍級別魔力的生命在此消逝……
2162785,天極白堊宮,"位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。",坐落於聖龍赫拉斯瓦爾格領地的壯麗的宮殿。和聖龍立下盟約的雲海莫古力族會對此地進行維護，但還是敵不過千年的時光，建築漸漸風化。即便如此，這座建築依舊擁有著震撼人心的美麗。
2162786,人王像,"位於翻雲霧海的某處。
在此處獻上祈禱，所見之景將被後世傳頌。",坐落在綠茵島相鄰浮島上的巨大的人物雕像。莫古力族似乎將此像的原型當做地上人類之王，將其稱為人王像。不過如今記錄早已丟失，不知此像究竟象徵何人。
2162787,書信之家,"位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。",疑似很久很久以前人類與龍族合作建造的建築物，如今大半已化為瓦礫。因為建築物中到處刻有文字，所以當地的莫古力族將其稱為書信之家。據說千年前的遺物如今仍然遺落在那裡。
2162788,飛龍港,"位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。",莫古力族傳說中的空中港口，有許多人為了騎乘雙足飛龍而來。建築物十分堅固，如今依然殘留了一部分，但居住在那裡的龍族幾乎全是會襲擊人類的邪龍眷屬。
2162789,雲頂營地,"位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。",艾因哈特家的薔薇騎兵團駐紮的據點。為了從高空監視龍族而建立在浮島上的營地。配備了新造飛空艇捍衛者號，但因為故障不斷而毫無戰鬥力。
2162790,候鳥雲巢,"位於阿巴拉提亞雲海的某處。
在此小憩，所見之景將被後世傳頌。","有一些候鳥會隨著季節變化往來於近東地域與艾歐澤亞,為了躲避嚴寒,那些怪鳥在這裡搭建了巢穴,它們在此產卵、養育後代。在雛鳥們學會飛行後便會離開巢穴向東飛去。"
2162791,沃仙曦染,"位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。",在水屬性水晶的作用下由大氣中的水分聚集而成的泉水。騎兵們發現這美麗的泉水後，覺得就如同吟遊詩人傳頌的傳說中的美景聖地「沃仙曦染」一般美麗，便以此為名稱呼下去。
2162792,魔窟離島,"位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。",魔窟離島的名字在瓦努語中有著高處的聲音的意思。島上留有一座刻有莫古力族喜歡的圖案的石碑，但島上並沒有莫古力族的蹤影。不知這裡究竟擁有著怎樣的歷史。
2162793,落羽大房,"位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。",瓦努族的聖地之一，據講述傳說的人所說，這裡曾飄落下雲神俾斯麥的羽毛。如今溫杜族長老的宅邸建立在此地作為其權利的象徵。
2162794,瓦納溫杜集落,"位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。",瓦努族主要氏族溫杜族的根據地。「瓦納」在瓦努語中有「高處」的意思。當地居民認為越高的地方越容易將自己的聲音傳達給雲神，所以高海拔的地方對他們來說有著重要的意義。
2162795,亨格坩堝,"位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。",位於阿巴拉提亞雲海東部有著奇怪形狀的浮島。在發現了這座浮島的伊修加德騎士眼中，這座浮島形狀和庫爾札斯地區的童謠中的魔女亨格所用的坩堝很像，便將其命名為亨格坩堝。現在是巨嘴鳥的棲息地。
2162796,宗匠大工房,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",曾是聚集了薩雷安工匠的大工房。此地曾經生產過乙太之光。但是如今被企圖獨佔知識的哥布林族科學家組織青藍之手佔領，似乎他們正在將此地改造成要塞。
2162797,薩雷安治學區,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",薩雷安轄區中沙利亞克河西岸的地區。曾經有許多研究員和學者聚集在此地區。聖茉夏娜植物園等研究以及教育機關也集中在此。曾經充滿了學術城邦的氣息。
2162798,先賢偉業紀念碑,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",為了紀念那些逝去的將知識傳承下去的先人們，為了銘記他們的偉業而建造的大石碑。上面銘刻了知識之都薩雷安的格言「知識不求人」以及歷代大賢人的名字。
2162799,知識神水瓶,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",沙利亞克河的大瀑布。阿巴拉提亞山脈的積雪溶化後成為了地下水，與山下無數的支流匯合流入低地形成一條大河。其名字由知識神沙利亞克擁有的可以生成知識之水的魔法水瓶而來。
2162800,迦巴勒幻想圖書館,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",殖民城市薩雷安為保管各地集聚的知識而建造的大圖書館。在大撤退時重要的資料都被帶回了北洋的祖國，不過現在地下的禁書庫中依舊保管著少量書籍。
2162801,奧恩原生林,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",延伸在龍堡內陸低地北部的原生林。水量豐富的沙利亞克河滋潤著當地的土地，保留了原汁原味的自然生態。如果想不經由龍堡參天高地前往薩雷安，就需要沿河而上穿過這片原生林。
2162802,聖茉夏娜植物園,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",薩雷安人建立的植物園的遺址。內部的溫室中栽培著從世界各地採集而來的植物和草木綱的魔物，人們在此進行各種各樣的學術研究。不過植物園在大撤退時被廢棄，現在沒有任何人在管理。
2162803,飛空戰艦格拉提翁號,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",加雷馬帝國第六軍團的旗艦。是與飛空戰艦阿格里俄斯號同型號的戰艦。受到冰神希瓦的拚死攻擊後，艦載青磷爐被帶有魔力的冰包裹住而陷入了無法航行的狀態。
2162804,無限迴廊,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",古代亞拉戈帝國的博物戰艦。為將這千年大帝國的遺產永遠地保存下來而建造了這艘戰艦。據說其內部保留著從日用品到最新軍用兵器等各種物品，甚至還有極其危險的魔科學產物。
2162805,對偶處刑台,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",被囚禁的七大天龍之中的暗龍提亞馬特。過去曾與光龍巴哈姆特一起在南方大陸生活，但在和亞拉戈帝國軍的戰鬥中敗北。至今依然在後悔將因反抗而死的光龍作為蠻神召喚出來。
2162806,魔科學研究所,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",古代亞拉戈帝國的研究設施。曾在這裡進行過封鎖龍族行動的拘束裝置的開發以及對蠻神封印系統的研究。也曾進行過對蠻神兵器的研究，研究所內部潛伏著許多被廢棄的實驗體。
2162807,螺旋港,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",阿濟茲拉配備的巨大港灣設施。由導航系統的解說得知，似乎是可以容納諸神黃昏級拘束艦等級的巨大艦艇的港灣設施。據說過去在設施中存在著更多的對接環。
2162808,隔離實驗島,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",位於魔大陸阿濟茲拉一角的浮島。整座浮島就是一個隔離未能達到魔科學部安全基準的危險合成生物的設施。根據記錄可知，這裡似乎曾經是進行作物品種改良的農業研究所。
2162809,重組實驗室,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",亞拉戈帝國魔科學部旗下的研究設施，進行了各種合成生物的開發。根據導航系統的解說可以得知，這裡以進行非常安全且獨特的實驗而備受好評，但卻讓人禁不住對此番言論深表懷疑。
2162810,征龍像,"位於庫爾札斯西部高地的某處。
在此處勉勵自己，所見之景將被後世傳頌。
",為稱頌初代蒼天之龍騎士——征龍將哈爾德拉斯而建造的巨大石像，是由女雕刻家佩瑟勒耗費晚年30餘年的時間製造而成的傑作。其藝術技巧和歷史價值之高，直到其建成後150餘年的今天，依然無出其右。
2162811,黑鐵大橋,"位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
",作為連結皇都和暮衛塔的補給通路，由澤梅爾家建造而成的石吊橋。橋身以即使被龍族的吐息所灼燒也不會斷裂的黑鐵鎖鏈為材料，因此而得名「黑鐵大橋」。
2162812,龍涎,"位於庫爾札斯西部高地的某處。
於此處靜坐，所見之景將被後世傳頌。",傳說是因為龍族所噴吐的灼熱吐息而形成的溫泉。在寒冷化逐漸加劇的如今，純天然溫泉已是十分稀少，所以常有野生生物為取暖而來到這裡。此外，該溫泉的療效也受到了騎兵們的青睞。
2162813,板岩連峰,"位於庫爾札斯西部高地的某處。
在此地展示自己的存在，所見之景將被後世傳頌。
",此地由於可以採集到優質的黏板岩，故而得名「板岩連峰」。3年前，計劃在此地築起砲台陣地的澤梅爾家騎兵團與意圖阻止的毒龍庫耶列布希曾在此地展開過一場壯烈的激鬥。
2162814,寬慰河,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。
",據當地獵人的說法，為了祭奠成為龍族犧牲品的野獸們，才將這條河命名為「寬慰之河」。而異端者們卻主張說這裡是用來撫慰曾經人類與龍族的訣別的場所。
2162815,自由腦窟穴,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。
",由通稱「離群一族」的少數派骨頜族所建立的小型集落。「自由腦」指的即是精神沒有連結在一起的骨頜族。他們與精神互相連接的「同心一族」不同，個體之間有著各自的個性。
2162816,悄聲小道,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。",古代道路的遺址，由於年久失修，過去由石材鋪設而成的道路半數已經化為了沙地路。由於踩在沙地路上發出的沙沙聲會驚動獵物，尾羽集落的獵人們才將此地命名為「悄聲小道」。
2162817,龍人路,"位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。",通往不潔三塔的大道。過去曾被叫做「德拉·艾拉」，在龍族的語言中意為「龍與人的街道」，代表著人類與龍族的共同繁榮。而在兩種族已然決裂的現如今，這個名稱已經失去了意義。
2162818,無名的龍雕像,"位於翻雲霧海的某處。
在此處獻上祈禱，所見之景將被後世傳頌。",靜靜聳立於翻雲霧海一角的石像。建造該石像的原委和經過至今不明，只有一行以古伊修加德文字寫在其基部的銘文仍然隱約可見：「紀念雄壯的蒼藍之翼」。
2162819,人王遺跡,"位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。",邪龍尼德霍格被人類所背叛，在狂怒之下造成巨大破壞的遺跡。居住於雲海的莫古力族認為這裡是「地上人類之王」居住過的遺址，至於是真是假就不得而知了。
2162820,最高大的樹,"位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。",莫古力族認為這棵古樹是翻雲霧海所有樹木的「父親」。據推測，其樹齡至少超過1000年，早在人類與龍族的爭鬥開始前就一直守護著這片雲海了。
2162821,寒風島,"位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。",位於尊杜集落西北方的小型浮島，瓦努族講述傳說的人稱其為「乘雲起風之島」。在過去人類和瓦努族有交流的時候，薔薇騎兵團的騎兵根據瓦努族的叫法，將該島命名為「寒風島」。
2162822,破碎脊骨,"位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。",受到北方強烈季節風的侵蝕作用而形成的外形奇特的浮島。由於看上去像是怪物的骨骼一般令人毛骨悚然，因此在伊修加德騎兵之間都稱呼此島為「破碎的脊骨」。
2162823,起源島,"位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。",薔薇騎兵團的騎兵瑪麗埃勒在前往雲頂營地赴任時，在飛空艇甲板上從上空發現的一座心形浮島。她懷抱著「希望這裡能成為『戀人間愛的起源之地』」的想法，將該島命名為「起源島」。
2162824,沙利亞克大瀑布,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",沙利亞克河流向北方的奧恩原生林途中形成的宏偉瀑布。過去在學生之間曾經非常流行一種「極限游近大瀑布」的試膽比賽，但很快就因過於危險而被明令禁止了。
2162825,碩學之路,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",通往迦巴勒幻想圖書館的巨大石橋。受到第七靈災時發生的地殼變動影響而坍塌，現在已是殘垣斷壁。而在過去，曾有眾多司書、學生以及研究者通過這座橋往來於圖書館。
2162826,小刀石柱群,"位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。",像小刀般尖銳的石柱林立的石柱群。起初由於地名過於直白，在薩雷安的學士之間引起了激烈的爭論。結果由於提案像當地的石柱數量一樣多，最終也沒能改名。
2162827,水晶增殖爐,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",旨在利用三鬪神的能力，將合成生物的生命能量結晶化，從而增殖水晶的幻之永久機關。這裡曾經進行過用生產出的水晶進而培養合成生物，通過循環來獲得無限力量的研究。
2162828,生體培養局,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",亞拉戈帝國魔科學部旗下的合成生物培養設施。該設施接收魔科學研究所等各地研究機關的各種「獨創性的委託」，培養各種各樣的實驗生物。與作為其附屬設施的人工誘變所相鄰接。
2162829,古代大教堂,"位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。",南方大陸「美拉西迪亞」風格的古代大教堂。似乎是南方大陸的樹狀種族為了祭祀三鬪神之一的魔神薩菲洛特而建造的。亞拉戈人為了研究信仰和蠻神之間的關聯，而將該教堂遷移了過來。
2162830,威羅迪納基地,"位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。",加雷馬帝國設在威羅迪納大橋上的物資中轉基地，位於威羅迪納河之上。連接著軍事設施眾多的山區與封鎖了艾歐澤亞的巴埃薩長城。中央那座巨大的塔是飛空艇的系留塔。
2162831,幻我園,"位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。",約300年前由拉爾戈星導教高僧海伊馬特開拓的僧園。「幻我」這個詞由古代瑪哈語而來，意思是「自己的幻景」，這就表示了這裡是直面自己的幻影從而磨鍊身心的地方。
2162832,開宗堂,"位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。",很久很久以前，一個想要接近破壞神拉爾戈的男子開始了用拳頭擊打岩石山的修行，幾十年後，他終於將岩山石擊出了一個大洞。這位無名修練者就是星導教的第一位武僧，而這裡也被後人當成了教義的開創之地，並建造了這個祠堂。
2162833,帝國東方堡,"位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。",加雷馬帝國建立的據點。原本是巴埃薩長城的建設據點，在第七靈災後蓋烏斯再次侵略艾歐澤亞的時候，被提升為了擴建後的帝國堡。現在位於雙蛇黨的管轄之下。
2162834,昏暗林,"位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。",位於東境混交林南部的大片陰暗的森林。在提蒙河流淌而來的河水與各處湧出的地下水的影響下，森林中常年瀰漫著濕漉漉的霧氣。因此，無論白天還是夜晚都十分昏暗。
2162835,天母寢宮,"位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。",阿難陀族建築的泥城。據說地下有供奉美神吉祥天女的地下神殿，因此人們才會將這裡命名為阿難陀語的「天母寢宮」。現在則被主流派的伽黎亞派佔據著。
2162836,對等石,"位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。",梅氏的逐日之民們居住的村落。為了能夠將獵物和入侵者盡收眼底，他們將村落建在了可以展望整個地盤的岩石山之上。在帝國的支配下，獵戶們逐漸被視為野蠻者，處境十分艱辛。
2162837,藏淚丘,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",悼念死者的地方。背後有飛流直下的瀑布，隆隆的聲音響徹雲霄，可以掩蓋哭聲；飛濺的水珠迎面撲來，可以隱藏淚水。但是在帝國長年的支配下，宗教活動全部被禁止，人們甚至無法自由地祭奠死者。
2162838,寒爐村,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",佇立在基拉巴尼亞山區深山之處的貧寒村落。因為土地貧瘠收成不好，自古以來靠年輕人外出當傭兵賺錢勉強維持生計。也是阿拉米格的猛牛——勞班·阿爾丁出生的故鄉。
2162839,紐恩克雷夫的方舟,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",在大洪水襲擊艾歐澤亞的第六靈災發生時，北洋出身的紐恩克雷夫為了拯救人們建造了這隻方舟。它救起了一個個遭遇海嘯漂浮在海上的人們後，整條船都被魔法傳送走了，最終漂到了這個地方。
2162840,阿拉加納,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",位於基拉巴尼亞山區北部的村落。過去因採礦業而繁榮一時，連裝飾阿拉米格王宮的美麗石材都是由這個村落的鑿石匠鑿下來的。然而，現在卻面對著產業衰退的危機。
2162841,御制監望塔,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",加雷馬帝國軍的巨大監視塔。主塔是為了監視其行省基拉巴尼亞而最先建造的，之後又加入了為了再次侵略艾歐澤亞而增建的通訊塔以及為了啟動究極神兵而增建的能量塔。
2162842,贖罪之腕,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",只要修身養性，就可以贖清罪孽。在拉爾戈星導教的這則教義下，人們建造了這個地方來讓犯罪者贖罪。據說只要在這間寺院進行七年的嚴酷修行，無論犯過多麼深重的罪都會得到破壞神的寬恕。
2162843,赤紅神塔,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",在第六靈災末期至第六星曆初期建造的遺跡。據說是由來自無限城與瑪哈，這兩個過去曾經對立的魔法城邦的魔法師們為了平息靈災造成的混亂氣候而建造的，類似於地脈鎮石的建築。
2162844,啟程迴廊,"位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。",據說很久以前，在拉爾戈星導教的總部結束了修行的武僧在這條迴廊進行了啟程的儀式。當時包括星導寺的參拜者在內，有很多人造訪這裡，曾經熱鬧一時。但在廢王泰奧德里克的命令下，現在早已被燒成了一片廢墟。
2162845,要塞城邦阿拉米格,"位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。",第六星曆1135年，統一了基拉巴尼亞地區的霸王安茲海爾姆為了迎擊從伊爾薩巴德大陸流入的勢力而建造的要塞城邦。在加雷馬帝國的統治之下，行省總督府被設定在了這裡，這也是帝國支配的象徵。
2162846,阿拉米格人居住區,"位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。",要塞城邦阿拉米格南部的居住區。為了配合人口的增長而最新擴建的區域，因此距離王宮十分遙遠，從建立起就被當成了苦力街。在帝國的統治下，似乎已經變成了沒有市民權的人居住的地方。
2162847,望雲塔,"位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。",為了監視雲海而設定在城邦與北洲伊爾薩巴德大陸之間的塔。一旦發現入侵者，就會從塔的頂層放出帶火的箭，通知城邦有危險。但是，在帝國的支配下卻從來沒有使用過。
2162848,聖禮拜台,"位於基拉巴尼亞湖區的某處。
獻上祈禱，所見之景將被後世傳頌。",為了參拜矗立在鹽湖的破壞神拉爾戈像而設的禮拜台。只要登上最頂層，就可以在破壞神面前獻上祈禱。在廢王泰奧德里克的統治下，也是一個被當作刑場使用的惡名昭彰的地方。
2162849,地下水路,"位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。",為了將鹽湖的水引入阿拉米格城市內而開闢的水路。人們將在這裡取到的鹽水蒸餾成淡水後加以飲用。因為帝國安設了魔導式水道的緣故，現在幾乎沒有人再來這裡了。
2162850,天營門,"位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。",是帝國白山堡的正門（天營門），正確地說是正門的一部分。在帝國侵略之前，這裡是通往阿拉米格的主幹道的關口，前往近東地區的商隊絡繹不絕。
2162851,赤誠組營房前,"位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。",維護黃金港治安的組織——赤誠組的營房前。在正對廣場的茶屋裡能看到不當班的赤誠組成員。另外，抬頭望去還能看到宏偉的黃金閣天守，因此這裡也是一個著名的景點。
2162852,望海樓,"位於黃金港的某處。
於此處靜坐，所見之景將被後世傳頌。",以眺望大海的溫泉——「望海泉」為招牌的黃金港溫泉旅館。遠東之國的公共浴池大多是男女混浴，任何人都可以裸身進入。可是在有著眾多異國人的黃金港泡溫泉時，則需要穿上類似泳衣的衣服。
2162853,小金街,"位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。",在遍地生財的商業港口「黃金港」中象徵著賺取零錢的商店街。這裡聚集著各種各樣的店鋪，從出售由異國商船運來的進口貨的店鋪到將遠東之國的特產出售給異國商人的店鋪應有盡有。另外，劇場「無地鼓座」也是這裡的名產之一。
2162854,小金街後巷,"位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。",小金街的後巷。這裡可以看到東方特有的拱型太鼓橋——黃昏橋，還可以將國立的造船廠——黃金船庫與建在其上的飛空艇搭乘點等堪稱黃金港名勝的地點一覽無餘。
2162855,潮風亭,"位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。",黃金港最大的酒館。這裡不僅有當地的商人和港灣的勞動者，還有很多異國人。據說這裡的特產是從遠東之國的紫州運來的米酒與使用新鮮的海產烹飪的各種東方菜餚。
2162856,碧玉水,"位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。",由碧甲甲人族建立的海底村落。甲人族雖然可以長時間屏氣，但畢竟不能像魚人族那樣用鰓呼吸。因此，他們在漫長的歷史中研究出了一種魔法性技術，可以將巨大的氣泡固定在水中。
2162857,沖之岩,"位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。",漂浮在紅玉海上的小島之一。北側有著巨大的珊瑚群，還有佔領了紅玉海的海賊眾建立的據點。另外，據遠東之國的博物學者所說，這個島是由獄之蓋的噴石而形成的。
